7.610000000000000000e+02,1.434405876076727679e+02,9.150293514624217308e-05,2.730131238252113803e+02,4.069367900004617982e-04
6.438000000000000000e+03,1.343653685275563419e+02,1.043816234049550203e-04,2.301916233418574507e+02,2.612795046290248223e-04
4.170000000000000000e+03,1.259061114071578373e+02,2.821089015220116548e-04,2.591767544588871601e+02,4.479443937132251952e-04
1.567000000000000000e+03,1.217517130387004016e+02,1.310128315620345861e-03,3.581197161751316003e+02,8.215195880336404908e-04
2.607000000000000000e+03,1.185232901787149018e+02,2.587201067802263606e-04,2.775840015097030005e+02,4.719035704351921628e-04
4.282000000000000000e+03,1.176795573129081163e+02,6.653282655981747709e-05,2.319113258305385727e+02,2.213304003606931354e-04
2.479000000000000000e+03,1.132479464242342004e+02,8.198655553296662832e-04,3.174164316846212159e+02,6.587129878788187780e-04
2.833000000000000000e+03,1.132062355134086715e+02,3.200191083822541264e-04,2.912778318719584831e+02,4.959218285190653908e-04
1.299000000000000000e+03,1.095535470843238386e+02,7.446806880953618635e-05,1.997765707581263541e+02,2.111489491194360987e-04
1.116000000000000000e+03,1.093958922407086192e+02,9.688369524795377788e-04,3.177706894575972001e+02,6.053147546448169308e-04
5.365000000000000000e+03,1.080369316566471269e+02,1.055909892534422621e-04,2.427731301734649207e+02,2.921419574749064825e-04
2.785000000000000000e+03,1.059953363647223910e+02,2.475433080071055229e-04,2.891160399489263568e+02,4.244133144384560166e-04
1.727000000000000000e+03,1.004383854181304656e+02,2.670270246737217225e-03,3.358803773576757408e+02,1.010245438857374379e-03
5.076000000000000000e+03,9.822894286218843263e+01,1.927972452558956746e-04,2.601458905386030551e+02,3.454488305496375184e-04
4.503000000000000000e+03,9.796985754897058030e+01,6.114714173748983018e-05,2.176470735469233375e+02,2.547926987548433165e-04
5.571000000000000000e+03,9.787913319933034018e+01,6.081072396091725474e-04,2.608631652485652808e+02,5.453196732910230334e-04
4.966000000000000000e+03,9.774990428783617347e+01,1.289834983159378519e-04,2.018818388919429481e+02,2.177951199274253422e-04
3.183000000000000000e+03,9.381259711623083319e+01,8.280675463184866095e-05,1.815529905412491303e+02,2.238367871607215497e-04
2.364000000000000000e+03,9.248419745801369629e+01,2.564080931522227133e-04,2.011788245823238412e+02,3.292901378451473923e-04
1.805000000000000000e+03,8.994920115004640593e+01,5.097651902080864596e-05,1.610197406088514072e+02,1.660823005595648530e-04
1.938000000000000000e+03,8.976928514578642648e+01,2.139670049981247911e-04,2.140899300368005527e+02,2.645300390759094088e-04
3.400000000000000000e+01,8.927261614398682354e+01,8.461543731648248090e-05,1.744165199136896547e+02,2.489160839209630200e-04
1.246000000000000000e+03,8.908282303898749888e+01,8.862322382252135712e-05,1.901152337089924345e+02,2.787292529961311188e-04
2.614000000000000000e+03,8.641971677246519334e+01,7.510442015493875862e-05,1.821991548523352265e+02,2.529859835282751031e-04
3.199000000000000000e+03,8.450190233518634386e+01,6.711809990301004886e-05,1.663936001291580169e+02,1.734571963094993531e-04
4.522000000000000000e+03,8.341192750151377311e+01,1.258097698237190410e-03,2.365309514299349871e+02,4.479980598662339480e-04
5.240000000000000000e+02,8.179218204563946415e+01,4.331005157106006178e-05,1.710120011060798220e+02,2.117646603953957313e-04
1.640000000000000000e+02,8.146163563207154823e+01,4.953603636948813814e-05,1.547520848287085187e+02,1.559165733799639810e-04
7.740000000000000000e+02,8.073479638946197667e+01,3.497727278752732222e-05,1.419938291494297573e+02,1.526193178129801127e-04
6.573000000000000000e+03,7.736857096087170760e+01,4.110796245442540671e-05,1.579525285897603055e+02,1.827397479256757788e-04
2.181000000000000000e+03,7.489691528773226992e+01,1.968948947846606745e-04,1.832034260016035887e+02,3.316919523209993005e-04
7.320000000000000000e+03,7.435774501176933882e+01,1.686418612920131607e-04,1.671702442456694371e+02,2.251710532857603556e-04
6.241000000000000000e+03,7.342121502745416706e+01,4.325006703522849759e-05,1.472899671356364024e+02,1.547956590138339526e-04
4.805000000000000000e+03,7.300015379208855393e+01,1.349455083672912187e-04,1.713242470843583760e+02,2.154078940835556244e-04
4.452000000000000000e+03,7.251708440385053223e+01,1.183731944364290611e-04,1.710781918538577315e+02,2.307271043008691179e-04
7.027000000000000000e+03,7.200281644658146263e+01,4.820966720393376315e-05,1.231571272827241614e+02,1.576728405447301226e-04
2.772000000000000000e+03,6.931149473765749747e+01,4.238232690440128282e-05,1.381731393610312182e+02,1.688215790101635881e-04
2.706000000000000000e+03,6.596143202817214046e+01,8.844657637948362394e-05,1.370556391790987050e+02,2.110696626547808549e-04
5.600000000000000000e+01,6.587816857393855230e+01,5.702251177228078707e-05,1.361220221588712604e+02,1.636067515450073033e-04
3.118000000000000000e+03,6.400031786904823150e+01,3.687918688623554898e-05,1.287755895972335054e+02,1.542779827730968981e-04
3.738000000000000000e+03,6.347399451598209197e+01,3.430437569473073942e-05,1.324435004410466661e+02,1.838063422432431398e-04
7.198000000000000000e+03,6.153279937749370987e+01,4.683084135058789683e-05,1.233512031572866761e+02,1.863155447735440865e-04
2.933000000000000000e+03,5.988496329920462813e+01,4.118266882805905727e-05,1.215528799324462454e+02,1.374160994377913482e-04
4.916000000000000000e+03,5.951357291255094140e+01,4.096956567662185717e-05,1.122439662545695711e+02,1.358308440989481876e-04
1.707000000000000000e+03,5.746650113424638562e+01,8.190190386605632894e-05,1.431179772993583867e+02,2.110134998398699273e-04
7.322000000000000000e+03,5.656751638078930000e+01,4.379268336501897409e-05,1.221780501608721892e+02,1.340454843200128139e-04
2.730000000000000000e+03,5.596202447203356911e+01,2.988007321276187284e-04,1.968038466417740153e+02,5.700533737744508962e-04
6.769000000000000000e+03,5.545575380155504774e+01,6.341029865390674465e-05,1.070565758211796066e+02,1.549742778590778929e-04
1.772000000000000000e+03,5.511050391789838443e+01,2.483584527366584482e-04,4.141541639287782459e+02,6.016984845408845321e-04
4.133000000000000000e+03,5.486511200681722045e+01,3.333805595920917499e-05,1.223876429144179383e+02,2.189684289091422739e-04
3.700000000000000000e+02,5.395681710478370974e+01,3.028288097439247865e-05,1.079454684023120876e+02,1.402138639171395483e-04
2.874000000000000000e+03,5.359558540301742369e+01,7.304580925666099406e-05,1.142441096286449209e+02,1.490305346501730123e-04
4.853000000000000000e+03,5.333233108480303031e+01,2.034784817107195096e-04,1.868765033079425564e+02,3.059891441029184006e-04
2.050000000000000000e+02,5.236971026535362483e+01,3.498849112196521688e-05,1.300961381330243114e+02,1.545406395803890513e-04
6.519000000000000000e+03,5.218885555016817790e+01,4.106457933734236078e-04,1.230980222172333356e+02,3.173757326528656251e-04
2.750000000000000000e+03,5.053851537986492559e+01,1.330916792026033227e-05,1.088716667586075317e+02,9.535163793420771286e-05
3.580000000000000000e+03,4.967952008542647491e+01,1.132374454450627937e-04,1.730748586331916101e+02,2.874506294982412608e-04
7.050000000000000000e+02,4.781489040195995699e+01,1.344066079024871956e-05,9.688516914037325023e+01,1.424857808454998336e-04
5.507000000000000000e+03,4.636198699468165074e+01,1.999719319813219711e-05,8.546927316401048813e+01,1.082536221548998051e-04
4.735000000000000000e+03,4.633815145564022941e+01,3.709188877843982979e-05,8.098066324256360815e+01,8.818530510717366715e-05
4.251000000000000000e+03,4.623108283007454844e+01,4.677701247611270907e-05,1.141508283691767929e+02,1.633816388911018473e-04
6.021000000000000000e+03,4.577992052619195817e+01,4.422398050582959796e-05,9.124104809056346710e+01,1.061935462074349449e-04
1.706000000000000000e+03,4.470134337156630977e+01,1.182223699653048646e-03,1.460375753380830474e+03,1.135205858592610445e-03
3.541000000000000000e+03,4.431352038942826255e+01,3.959821279967070014e-04,3.617011818535791576e+02,4.777782596878863124e-04
7.139000000000000000e+03,4.423053890614978201e+01,4.718616563005601498e-05,9.170662225956091618e+01,1.262102976336748671e-04
1.250000000000000000e+02,4.260394136371765939e+01,4.772334756583547749e-05,9.356345952941788369e+01,1.159599960678933737e-04
4.756000000000000000e+03,4.197112560332027442e+01,7.222043731753122382e-05,9.833522025734419003e+01,2.112789653271824393e-04
5.960000000000000000e+03,4.089585231635008711e+01,2.388676827706121651e-05,8.314831158996723559e+01,7.845373438565176683e-05
6.190000000000000000e+02,3.890304831896164472e+01,4.426387914911284155e-04,3.455339315970654752e+02,6.244198649607804897e-04
4.186000000000000000e+03,3.881755465465354860e+01,3.465280108209732677e-03,1.536378418855356358e+03,3.517790133092850349e-03
1.763000000000000000e+03,3.814987079812352988e+01,3.821682287646702023e-05,7.771040776157656182e+01,1.009701973726381889e-04
2.821000000000000000e+03,3.802227160948857687e+01,6.405608295234934671e-05,8.196315932003358284e+01,1.398748158151441004e-04
4.913000000000000000e+03,3.801133252502286552e+01,9.681400502149537608e-04,9.203514022144973978e+02,9.587981398739661059e-04
1.160000000000000000e+03,3.749489942280203536e+01,3.250081720320638357e-04,4.148324860931481908e+02,4.099536419036544266e-04
6.180000000000000000e+03,3.737209214457511308e+01,9.845464924313333289e-04,9.596834722929739883e+02,9.750422869996053623e-04
6.935000000000000000e+03,3.622904093253676194e+01,9.711473332423774902e-04,9.666556223628521138e+02,1.085498559172346942e-03
3.408000000000000000e+03,3.590843358757149417e+01,4.963587593515808756e-04,9.281573564168182884e+02,5.356400013048270023e-04
1.703000000000000000e+03,3.567824838649023889e+01,6.511649501338911353e-04,9.551042015556479328e+02,7.448147290623310154e-04
4.740000000000000000e+02,3.535279244278081023e+01,3.215718724069935308e-04,5.369337464086007685e+02,4.098161240262682809e-04
4.137000000000000000e+03,3.481255119839429568e+01,1.083141471084131044e-03,3.689441622980343141e+02,1.204057058075402257e-03
6.103000000000000000e+03,3.453466457954764479e+01,3.948523462005999220e-03,1.481027299006176008e+03,3.920254990965195072e-03
7.138000000000000000e+03,3.398933214594821095e+01,3.021723873019963277e-05,6.478414794439473212e+01,6.448845182330748352e-05
2.217000000000000000e+03,3.354743977596085358e+01,1.325697839755432322e-03,1.054299544357644436e+03,1.206136475321327233e-03
5.063000000000000000e+03,3.342735792952237261e+01,1.922375597875104498e-03,1.247252367974435629e+03,1.825908659716691433e-03
2.372000000000000000e+03,3.338765221769833147e+01,6.561926797405642049e-05,7.025090657119963566e+01,1.193803923598342508e-04
2.717000000000000000e+03,3.288795032268727425e+01,4.594242419669035426e-04,6.725949874937866753e+02,4.946268290607208629e-04
5.355000000000000000e+03,3.212151487285319718e+01,6.147458526119776935e-05,5.713801058840338953e+01,9.232207487624778154e-05
3.739000000000000000e+03,3.206902491192979454e+01,2.468357552130733904e-05,7.768976633692760458e+01,1.398930812754076657e-04
7.180000000000000000e+03,3.151285992590797491e+01,8.697033445222204220e-04,1.582351168043718644e+03,8.901620082605804854e-04
4.812000000000000000e+03,3.132159507387001440e+01,1.635702643680540401e-04,8.392356075914940448e+02,2.895704176328753386e-04
6.900000000000000000e+02,3.118275249443217945e+01,3.321329258914474124e-05,5.843393267026162619e+01,7.919267135791150747e-05
2.419000000000000000e+03,3.088117647575251823e+01,9.531649669836668014e-04,1.204619015288787978e+03,9.803025163956826781e-04
1.275000000000000000e+03,3.077448706724661420e+01,3.107638121930937918e-04,3.688411436896225837e+02,3.514229344131632161e-04
3.050000000000000000e+03,3.044536964389633837e+01,1.308363168819759621e-02,9.087812852024756012e+02,1.244139704283304601e-02
2.961000000000000000e+03,3.041926769493345262e+01,1.279781863414524573e-03,1.543788103408314555e+03,1.438451894469228816e-03
1.006000000000000000e+03,2.983917456772139332e+01,8.583269524698722980e-03,1.144629051718112350e+03,8.055397416603833627e-03
5.503000000000000000e+03,2.971204565155393240e+01,2.145437551639811126e-03,1.564229356301865664e+03,1.941577172941841723e-03
2.168000000000000000e+03,2.968067391340352401e+01,2.225354128644175308e-03,8.897361666867357144e+02,2.153443438054873735e-03
9.840000000000000000e+02,2.967311180868982845e+01,1.104975695390828265e-03,1.782504845954724942e+03,1.089412761716845087e-03
1.502000000000000000e+03,2.959040029344615164e+01,8.984396783383576069e-04,5.253254342946468114e+02,9.471781117819403836e-04
4.473000000000000000e+03,2.945172559953667601e+01,3.357915585791085723e-03,1.542616568534227326e+03,3.174404228465968394e-03
4.918000000000000000e+03,2.930909348527349678e+01,2.588090354881341683e-04,2.450510694114379362e+02,3.412698040608006900e-04
6.874000000000000000e+03,2.923544196018339392e+01,5.149423294765708673e-06,6.100201929008665758e+01,5.242521807677341634e-05
1.429000000000000000e+03,2.903737073691458903e+01,1.185052850564773802e-03,1.552183223036323398e+03,1.372054261498085277e-03
3.269000000000000000e+03,2.898262002441485663e+01,2.039385242924546572e-05,5.490933954563001862e+01,5.377609340347118400e-05
4.244000000000000000e+03,2.880940140373417080e+01,1.082437333767868274e-03,1.402317903827198279e+03,1.141605181393369039e-03
7.331000000000000000e+03,2.878994672225478979e+01,1.245303122511026836e-03,1.624734679291209432e+03,1.060970832221191321e-03
1.966000000000000000e+03,2.816834644563309809e+01,4.963595818929168735e-03,1.417389211333859066e+03,3.903722961292652779e-03
2.740000000000000000e+03,2.811512938887924307e+01,5.841551754068621512e-04,1.484141902121942394e+03,7.949373564919438298e-04
7.154000000000000000e+03,2.807274202799690954e+01,6.997465374892151415e-04,1.212240391777140985e+03,7.459619928208107613e-04
1.390000000000000000e+02,2.778794298596710277e+01,7.327835579612053223e-04,1.149560409817954451e+03,8.011338137542772754e-04
5.056000000000000000e+03,2.716730285143185597e+01,7.718221002812703999e-04,1.631127320597207472e+03,8.679693253653703987e-04
4.513000000000000000e+03,2.716006833897024109e+01,6.175538793449950005e-04,1.190179781333147503e+03,6.865121365729066460e-04
2.032000000000000000e+03,2.698264581363152104e+01,8.961897503853933971e-04,1.227106967076498222e+03,1.320645753168906214e-03
4.450000000000000000e+02,2.692838908896612082e+01,6.058240652197425732e-03,1.446264973496309267e+03,6.324886168549765340e-03
2.829000000000000000e+03,2.654359308154099750e+01,1.593259250041999963e-05,5.081894085219649071e+01,6.450057455465173532e-05
3.363000000000000000e+03,2.653135251074890277e+01,5.257384339588476625e-03,8.283233029383586654e+02,5.377270610411789657e-03
2.514000000000000000e+03,2.638846266686486786e+01,3.312080736376427136e-05,5.497591656810129734e+01,1.014351382117399387e-04
3.352000000000000000e+03,2.626682962204772664e+01,1.026382035730857454e-03,8.306418235612068202e+02,1.041399097179181296e-03
6.738000000000000000e+03,2.621704683563899607e+01,3.470500118474579708e-05,6.722861038449259752e+01,7.952262355856666760e-05
6.595000000000000000e+03,2.602526967216348908e+01,8.471724602197847932e-04,3.707830688879799368e+02,7.956229038701354830e-04
1.253000000000000000e+03,2.561912139657233212e+01,1.578729494816302151e-03,1.544134400225702166e+03,1.488246772522708490e-03
3.565000000000000000e+03,2.549969215181332061e+01,7.315666429098202249e-04,1.512326553556465115e+03,8.398979521688608322e-04
6.512000000000000000e+03,2.549539506740072525e+01,1.318239741778724078e-03,1.143876009866240565e+03,1.223582619011050936e-03
5.018000000000000000e+03,2.525171804715873947e+01,1.905706914251382566e-03,1.027698434408867115e+03,1.662094895485807713e-03
6.157000000000000000e+03,2.515742354371834466e+01,6.280532504389852767e-05,5.135479566362350567e+01,9.819608610020221038e-05
3.946000000000000000e+03,2.515610133956523242e+01,1.184711916108831774e-03,5.886071040824240299e+02,1.132511128213062237e-03
4.946000000000000000e+03,2.493194648105373545e+01,5.606330562938764044e-04,3.754291383283118080e+02,6.634342558132622471e-04
1.750000000000000000e+03,2.471649005468191618e+01,7.310481156137845892e-04,8.705755564759297158e+02,7.318693487366646636e-04
4.325000000000000000e+03,2.467396254786862642e+01,1.424252149039689427e-03,7.241241348657896424e+02,1.060218094373408968e-03
6.897000000000000000e+03,2.412525444626371041e+01,2.907163249811899400e-03,1.062880249491535096e+03,2.957766746082577791e-03
4.086000000000000000e+03,2.385355751763351151e+01,8.306412417629850838e-04,1.073922182835583953e+03,1.002682130097898132e-03
4.216000000000000000e+03,2.369978146359626692e+01,2.818291732030665363e-03,1.241897494144006941e+03,3.417730674143463609e-03
1.270000000000000000e+03,2.358474223420369142e+01,8.548547008722798615e-04,1.380523830785263499e+03,9.429695952797261102e-04
3.549000000000000000e+03,2.330552964174764341e+01,1.182637607553414100e-03,1.584982883462196924e+03,1.108837072599576845e-03
4.676000000000000000e+03,2.326134767428155214e+01,1.061049861181748198e-03,9.755699806340651321e+02,1.048830309109727993e-03
4.329000000000000000e+03,2.321993806873035737e+01,1.044255868123736102e-03,4.884628784523842455e+02,9.500549902850895885e-04
5.408000000000000000e+03,2.319764213424294041e+01,2.272365095221527860e-03,1.401132910249648148e+03,2.267934555409669307e-03
1.578000000000000000e+03,2.303190384386105194e+01,2.906114445134337179e-05,5.486480073575897620e+01,6.639524977188548342e-05
4.819000000000000000e+03,2.294539082666102914e+01,2.233511455511106789e-03,1.047661410705047956e+03,1.593513277633648887e-03
5.910000000000000000e+02,2.283209084903300834e+01,1.410733079644842323e-03,6.061743283374014482e+02,1.316822330711769863e-03
4.899000000000000000e+03,2.279926996513365722e+01,9.623163686216749122e-04,3.314287738605715390e+02,7.202277423438503863e-04
4.231000000000000000e+03,2.264920375997648705e+01,2.058176902871704125e-05,4.348500164060774154e+01,4.470177040793641126e-05
4.873000000000000000e+03,2.238841303216462819e+01,4.951146848501197057e-04,8.128184100221249082e+02,4.807131278780213401e-04
4.555000000000000000e+03,2.236225326809159952e+01,1.229745598405006940e-03,7.888115169839938972e+02,1.193336772174282117e-03
6.781000000000000000e+03,2.232637854079363393e+01,6.366247370667020740e-04,4.031115537167036109e+02,6.482051402026490832e-04
1.521000000000000000e+03,2.219364222894233762e+01,1.008849459238504677e-03,4.812633314616143139e+02,1.278218902655289075e-03
3.848000000000000000e+03,2.200283552630981632e+01,1.780259428657192822e-03,3.667432964355440959e+02,1.400482249323334750e-03
4.424000000000000000e+03,2.191927589736548754e+01,1.068723453245159875e-03,3.318771707030589369e+02,1.043389322476858186e-03
1.070000000000000000e+03,2.189192742024193450e+01,2.064006138437552882e-04,2.307288646712744651e+02,2.857811804114472089e-04
1.427000000000000000e+03,2.175826657956738330e+01,1.907098711408106986e-04,4.199810197421150093e+01,5.473189501696448757e-05
2.010000000000000000e+02,2.150533554414393933e+01,1.012537706505299128e-03,7.680833450043702442e+02,1.057885419548941107e-03
8.130000000000000000e+02,2.119467640238409700e+01,3.470596294717101255e-03,7.585919017684925620e+02,2.517679348795441412e-03
5.850000000000000000e+02,2.109800011198267455e+01,7.469828080298216398e-04,5.159141423847639771e+02,8.619881562713395656e-04
7.109000000000000000e+03,2.104315475509510591e+01,7.379574778163521642e-06,4.155459911604084056e+01,3.591958575481676142e-05
2.113000000000000000e+03,2.054371556553784828e+01,6.928117611020435766e-06,4.072011737688757904e+01,3.281808559885561650e-05
6.830000000000000000e+03,2.050743995134416409e+01,1.084321099965300430e-03,1.268042332286012652e+03,1.310409722629068139e-03
3.489000000000000000e+03,2.035440166859173416e+01,3.960932138561988939e-04,8.177671162124482862e+02,5.291545312230360419e-04
6.048000000000000000e+03,2.031475870887393143e+01,1.946613940581330872e-05,4.657757570990097662e+01,5.359542976537123046e-05
6.841000000000000000e+03,2.019941149803806724e+01,1.097173762487625541e-02,1.513910746170638959e+03,9.201797004289000853e-03
3.596000000000000000e+03,2.005781324447788094e+01,1.002645246174601679e-03,6.648574183947159781e+02,8.667656143146255628e-04
9.880000000000000000e+02,1.993870022226385075e+01,1.497473724462953264e-05,4.886571867792067536e+01,4.446199343370700136e-05
3.239000000000000000e+03,1.961681685255022245e+01,9.840350655138186201e-04,7.546746684410621810e+02,8.006702238884594921e-04
1.048000000000000000e+03,1.961247358233149995e+01,1.833115907530589051e-03,1.387959992423070162e+03,1.795088118175479624e-03
3.215000000000000000e+03,1.906126499016465559e+01,9.237682828939644617e-06,3.555238274020921807e+01,3.665722010637079733e-05
4.644000000000000000e+03,1.890247345797692802e+01,4.922680736109102517e-04,5.212699449388946960e+02,5.204560497384590981e-04
3.719000000000000000e+03,1.869466891702509770e+01,1.446391899468357485e-05,3.807814634773906448e+01,4.527699313038801118e-05
2.133000000000000000e+03,1.839375683699086395e+01,1.672049983950918244e-03,1.054623531764646259e+03,1.567932174575511562e-03
4.701000000000000000e+03,1.839267990931535834e+01,2.263057009730111424e-03,4.859359876299067764e+02,2.458239121796115378e-03
2.252000000000000000e+03,1.831239297425890200e+01,6.386883423227492432e-04,3.712668846064087802e+02,7.578022354889333862e-04
4.890000000000000000e+03,1.829159624590120359e+01,7.941855702320151306e-04,9.578862820573394856e+02,8.743830230931435611e-04
4.257000000000000000e+03,1.802310857510586217e+01,7.002299143401379119e-04,4.668352883325820244e+02,7.511814037835912693e-04
4.303000000000000000e+03,1.767473483916333166e+01,1.685002995002399598e-03,1.189922506533921023e+03,1.761357550644109373e-03
2.411000000000000000e+03,1.740695810435782676e+01,1.307305426229182733e-03,9.465889256845127875e+02,1.209743936379585518e-03
7.000000000000000000e+02,1.731325809964793550e+01,2.953803273114852961e-04,3.544326448266301668e+02,4.243069772930720433e-04
1.063000000000000000e+03,1.719686163069396656e+01,6.031258551812821898e-05,1.036609286294400505e+02,9.561288979318462731e-05
5.089000000000000000e+03,1.706267123980591194e+01,1.191116151071571361e-03,1.338365000668299899e+03,1.249130244092398409e-03
6.982000000000000000e+03,1.705198315380237162e+01,5.920972400670532383e-04,1.093901344026601919e+03,6.337279964693242089e-04
5.189000000000000000e+03,1.700393589343983436e+01,2.041919419946507436e-05,3.316427742026067449e+01,4.142740470463669359e-05
1.755000000000000000e+03,1.693021108509753958e+01,1.973134222374873376e-03,5.731492675313455720e+02,2.021938479951956250e-03
